"accepted_species","traits"
"t13",0
"t16",1
"t17",1
"t20",1
"t21",1
"t24",1
"t26",1
"t28",0
"t30",0
"t31",1
"t32",1
"t33",0
"t36",0
"t37",1
"t39",1
"t40",NA
"t41",NA
"t42",1
"t44",NA
"t45",1
"t46",1
"t47",0
"t48",1
"t50",1
"t51",1
"t54",1
"t56",NA
"t57",NA
"t58",1
"t59",0
"t60",1
"t62",1
"t63",1
"t64",1
"t65",0
"t66",1
"t67",NA
"t68",NA
"t69",NA
"t70",1
"t71",1
"t72",1
"t73",1
"t74",1
"t75",1
"t76",1
"t77",1
"t78",1
"t79",1
"t80",1
"t81",1
"t82",1
"t83",1
"t84",1
"t85",1
"t86",1
"t88",1
"t89",1
"t90",1
"t91",1
"t92",1
"t94",1
"t95",1
"t96",0
"t97",1
"t98",1
"t99",1
"t100",1
"t101",1
"t102",1
"t103",1
"t104",1
"t105",1
"t106",1
"t107",1
"t108",NA
"t109",NA
"t110",1
"t111",1
"t112",1
"t113",1
"t114",1
"t115",1
"t116",1
"t117",1
"t119",1
"t120",1
"t121",1
"t122",1
"t123",1
"t124",1
"t125",1
"t126",1
"t127",1
"t129",1
"t130",1
"t131",1
"t132",1
"t133",1
"t134",1
